Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Target,Curricular 1st and 2nd sem PCA
1,1,1,12,1,1,1,2,0,0,0,1,0,0,19,0,False,5.665247237960756
1,14,4,9,1,1,22,10,0,0,0,1,0,0,19,0,False,8.935185925313384
1,3,3,6,1,1,1,6,1,0,0,1,0,0,19,0,False,-0.09625895506489357
1,1,1,11,1,1,13,9,1,0,0,1,0,0,18,0,False,0.9837333729692261
1,14,1,12,1,6,1,10,1,0,0,1,0,0,19,0,False,3.0803163498721453
1,1,1,10,1,1,1,7,0,0,1,1,0,0,18,0,False,2.185524249116927
1,1,1,16,1,1,2,5,1,0,0,1,0,0,18,0,False,1.7601259160051193
1,1,1,6,1,1,13,6,1,0,0,1,0,0,18,0,False,2.494105063965577
1,1,1,16,1,1,1,7,1,0,0,1,0,0,18,0,False,4.144781734874027
1,15,1,7,1,14,13,8,0,0,1,1,0,0,26,0,True,-15.512315978702812
1,1,1,10,1,1,23,8,1,0,0,1,0,0,20,0,False,1.892998037414344
1,1,1,3,0,1,22,11,0,0,0,1,0,0,19,0,False,0.8566094260045318
1,1,1,10,1,1,19,10,1,0,0,1,0,1,18,0,False,2.6482691532840477
1,15,1,10,1,14,23,8,0,0,0,1,0,0,19,0,False,3.3037296548893345
1,4,1,16,1,15,26,2,0,0,1,1,0,0,40,0,False,5.452180881999084
1,1,4,12,1,1,23,8,1,0,0,1,0,1,18,0,False,5.407757810028837
1,8,1,10,1,1,3,11,0,0,0,1,0,0,19,0,False,2.3762232545471065
1,8,1,8,1,1,2,6,0,0,0,1,0,0,18,0,False,0.01862910093316472
1,1,1,6,1,1,1,2,1,0,0,1,0,0,19,0,False,1.846402279746421
1,1,1,2,1,1,3,3,1,0,0,1,0,0,18,0,True,-21.116404383116027
2,12,1,3,0,1,22,10,1,0,0,1,0,0,33,0,False,2.552427457703569
1,12,1,4,1,3,3,3,0,0,0,1,0,0,35,0,False,5.2479687582149275
1,13,1,9,1,1,22,2,1,0,0,1,0,0,26,0,False,-0.5146191545142429
1,1,1,15,1,1,13,6,1,0,0,1,0,0,18,0,False,2.687280055200592
1,14,1,10,1,1,22,10,0,0,0,1,0,0,36,0,False,19.240127114522927
4,12,1,17,0,1,22,7,0,0,0,1,0,0,39,0,False,0.0794087546748159
2,12,1,10,1,1,22,10,0,0,0,1,0,0,44,0,False,2.7963485498246072
1,1,2,3,0,1,3,10,0,0,0,1,0,0,20,0,False,1.7731267227623313
1,1,1,11,1,1,13,10,1,0,0,1,0,0,24,0,True,0.5318092028172927
1,14,1,15,1,1,13,9,0,0,0,1,0,1,20,0,False,2.185533375908971
1,1,4,2,1,1,1,6,1,0,0,0,0,0,19,0,True,-21.116404383116027
2,1,1,12,1,1,22,8,0,0,1,1,0,1,18,0,False,3.936483737424034
1,1,1,11,1,1,13,7,0,0,1,0,0,0,22,0,True,-4.636846900717142
1,8,1,6,1,1,13,6,1,0,0,1,0,0,18,0,False,5.075893416408881
1,12,1,12,1,12,23,10,0,0,0,1,0,0,24,0,False,4.599509168536681
1,12,1,17,0,1,22,9,0,0,0,1,0,0,33,0,True,-19.207927031526562
1,12,1,4,1,1,22,9,0,0,1,1,0,1,30,0,False,-14.795051153174013
1,12,1,6,1,17,3,4,0,0,0,1,0,0,26,0,True,-18.82623156120867
1,8,4,16,1,1,13,2,1,0,0,1,0,0,18,0,False,2.1441128255771638
1,1,1,15,1,1,22,8,0,0,1,1,0,0,19,0,True,2.2501539731993105
1,8,4,9,1,1,13,11,1,0,0,1,0,0,20,0,False,-0.15426860579155388
1,17,1,6,1,16,13,9,1,0,0,1,0,1,22,0,False,13.481601762430884
1,1,4,12,1,1,1,2,1,0,0,1,0,0,19,0,False,3.782678562209192
1,1,1,6,1,1,22,6,1,0,0,1,0,1,21,0,False,8.302846159451104
1,1,4,12,1,1,13,9,1,0,0,1,0,1,21,0,False,3.771836162894825
1,8,1,6,1,1,13,8,0,0,0,1,0,0,19,0,False,-1.7414440208377364
1,1,1,16,1,1,23,46,1,0,0,1,0,1,19,0,False,4.484205447222603
1,1,6,12,1,1,13,6,1,0,0,1,0,0,18,0,True,4.82218067876159
2,14,1,3,0,1,22,5,0,0,0,1,0,0,50,0,False,8.529893452748201
4,12,1,17,0,1,23,8,0,0,0,1,0,1,31,0,False,1.1808983572102427
1,8,1,15,1,1,1,8,0,0,0,1,0,1,19,0,False,3.16076822016473
4,12,1,17,0,1,1,43,0,0,0,1,0,0,35,0,False,1.83732186631482
2,12,1,6,1,12,23,8,0,0,0,1,0,0,31,0,True,-18.82623156120867
2,16,1,3,0,12,22,10,0,0,1,1,0,0,42,0,False,11.952179529593899
1,9,4,9,1,1,22,10,1,0,0,0,0,0,34,0,True,-17.52645680088554
1,1,1,12,1,1,1,5,1,0,0,1,0,1,18,0,False,6.357962473707673
1,8,1,16,1,1,3,4,1,0,0,0,0,1,18,0,False,3.2288772034589
1,15,1,6,1,14,22,7,1,0,0,1,0,0,21,0,False,7.042240505145248
4,12,1,12,1,12,23,8,0,0,0,1,0,1,26,0,True,5.155925733422595
1,14,1,12,1,1,13,9,0,0,0,1,0,0,20,0,False,4.697517074835158
1,1,1,10,1,1,23,8,0,0,0,1,0,0,19,0,False,1.6055742563260402
1,1,1,16,1,1,13,6,0,0,0,1,0,1,19,0,False,2.3231564408592895
1,17,1,9,1,16,3,2,0,0,0,1,0,0,20,0,False,11.740697771604545
1,1,1,10,1,1,19,1,0,0,0,1,0,0,19,0,False,1.0532723544965563
1,1,1,16,1,1,22,10,0,0,0,1,0,0,18,0,False,2.680683687447914
1,12,1,17,0,3,22,10,0,0,0,1,0,0,28,0,False,14.256911154346255
1,8,1,16,1,1,1,6,1,0,0,1,0,0,22,0,False,2.8778967423066035
1,15,1,3,0,14,22,8,0,0,0,1,0,1,21,0,False,3.683054368617764
1,15,1,6,1,14,4,6,1,0,0,1,0,0,21,0,False,4.4934722428739775
1,12,1,12,1,1,1,4,0,1,0,1,0,0,26,0,False,4.383167824952999
1,1,6,15,1,1,18,8,1,0,1,0,0,0,18,0,True,1.614362947109509
1,8,2,6,1,1,1,11,0,0,0,0,0,0,20,0,True,-1.305699186617428
1,8,2,6,1,1,1,4,0,0,0,1,0,0,18,0,False,3.7654920574552193
1,1,4,12,1,1,1,10,1,0,0,1,0,1,19,0,False,6.29020009205891
1,16,1,10,1,1,3,11,1,0,0,1,0,0,20,0,False,11.396404228887427
1,15,1,6,1,14,23,7,1,0,0,1,0,1,22,0,False,3.9835972642039508
1,8,1,14,1,1,22,9,1,0,1,1,0,0,18,0,True,1.5933094650785833
1,8,1,9,1,1,23,5,1,0,0,1,0,0,19,0,True,-6.807921268670228
1,8,4,5,1,1,1,4,0,0,0,1,0,1,18,0,False,0.8851543564859377
1,8,1,11,1,1,22,8,1,0,0,1,0,0,20,0,False,1.6055742563260402
1,1,1,15,1,1,23,10,1,1,0,1,0,0,19,0,False,2.1634181858838772
1,1,1,11,1,1,13,10,0,0,0,1,0,0,19,0,False,0.8361499215248145
1,8,1,12,1,1,22,6,1,0,0,1,0,0,19,0,False,6.123366939183857
1,1,1,2,1,1,1,10,1,0,0,1,0,0,18,0,False,-21.116404383116027
1,4,1,5,1,15,1,10,1,0,0,1,0,0,21,0,False,15.576304944513481
1,12,1,17,0,15,1,10,0,0,0,1,0,0,27,0,False,2.2900911773212833
1,8,1,10,1,1,1,5,0,0,0,1,0,0,19,0,False,3.630787643555557
4,12,1,6,1,1,19,1,0,0,0,1,0,0,25,0,True,-15.848610024831014
1,1,2,12,1,1,13,8,1,0,0,1,0,1,18,0,False,6.04715863325891
1,12,1,12,1,3,13,9,0,0,0,1,0,0,24,0,False,3.821593847265504
1,1,3,12,1,1,1,11,1,0,0,1,0,0,20,0,False,4.421290065337178
1,4,1,17,0,15,22,7,0,0,0,1,0,0,26,0,False,2.3331761522962893
1,1,1,10,1,1,1,8,1,0,0,1,0,1,20,0,False,1.7919752923776109
1,1,1,6,1,1,22,12,0,0,0,1,0,0,18,0,False,2.0752053374417727
1,1,1,6,1,1,1,10,1,0,0,1,0,0,19,0,False,6.136651638078636
1,1,1,16,1,1,13,10,1,0,0,1,0,0,23,0,True,0.8220798452591467
1,1,4,12,1,1,22,10,1,0,0,1,0,1,18,0,False,1.3679815747683612
1,1,4,12,1,1,1,6,0,0,0,1,0,0,18,0,True,-18.26531848828703
1,1,1,12,1,1,2,9,0,0,0,1,0,1,19,0,False,4.507405094345074
1,13,1,17,0,1,1,4,0,0,0,1,0,0,30,0,False,4.495298963131823
1,15,1,6,1,14,1,7,1,0,0,1,0,0,29,0,True,-18.82623156120867
1,1,6,12,1,1,3,4,1,0,0,1,0,0,19,0,False,5.271923561042236
1,8,6,13,1,1,13,4,1,0,0,1,0,0,20,0,False,5.1074452550613145
1,1,1,12,1,1,22,4,0,0,0,1,0,0,20,0,False,3.656582860724381
1,1,4,14,1,1,23,8,1,0,0,1,0,0,19,0,False,3.907241050211603
1,8,1,9,1,1,23,3,1,0,0,1,0,0,20,0,False,-0.10707681580573691
3,1,2,6,1,1,13,5,1,0,0,1,0,0,21,0,True,-12.47795099876438
1,8,1,14,1,1,13,11,0,0,0,1,0,0,19,0,False,3.2486813524357245
1,1,3,12,1,1,22,10,1,0,0,1,0,1,18,0,False,3.5068817690939547
1,12,1,3,0,1,22,9,0,0,0,1,0,1,27,0,False,2.757968333890659
1,8,2,9,1,1,23,9,1,0,0,1,0,1,19,0,False,0.25546015022886337
1,1,1,12,1,1,1,4,0,0,0,1,0,1,19,0,True,-13.735096580914167
1,1,1,15,1,1,1,9,1,0,0,1,0,0,19,0,False,3.4327939703559487
1,1,6,12,1,1,13,6,1,0,0,1,0,1,18,0,False,5.217334857631691
1,8,1,11,1,1,13,6,0,0,0,1,0,1,20,0,False,0.30616774042959705
1,1,1,14,1,1,13,6,0,0,0,1,0,1,18,0,False,3.4241310819299464
1,1,5,14,1,1,7,5,1,0,0,1,0,0,19,0,True,-18.82623156120867
2,12,1,12,1,12,22,10,1,0,0,1,0,0,36,0,False,1.0716159406157857
1,14,1,13,1,1,3,3,0,0,0,1,0,0,18,0,False,-9.498456343053427
1,14,1,8,1,1,13,6,1,0,1,1,0,0,18,0,False,0.5670554482982126
1,8,6,12,1,1,13,4,1,0,0,1,0,0,19,0,False,4.3932574389625465
1,1,5,12,1,1,13,9,1,0,0,1,0,1,18,0,False,4.110903156795398
1,8,1,14,1,1,13,2,0,0,0,1,0,0,18,0,False,-2.5485349932015886
1,1,1,10,1,1,22,4,1,0,0,1,0,1,19,0,False,2.294279708932791
1,1,1,12,1,1,3,2,0,0,0,1,0,1,19,0,False,6.7398323150145245
1,1,2,12,1,1,1,8,1,0,0,1,0,0,18,0,True,5.016360064143491
1,1,2,15,1,1,1,8,1,0,0,1,0,0,20,0,False,2.7998717812564777
1,1,3,11,1,1,13,11,1,0,0,1,0,1,20,0,False,2.5708476194354013
1,9,1,12,1,1,23,6,1,0,0,1,0,0,20,0,False,5.798776006540557
1,1,4,12,1,1,22,9,1,0,0,1,0,1,18,0,False,4.789721585497258
1,1,2,12,1,1,13,6,1,0,0,1,0,0,18,0,False,5.548858941939091
1,8,4,6,1,1,13,8,0,0,0,1,0,0,19,0,False,1.5781825967240906
1,1,3,9,1,1,13,8,1,0,0,1,0,0,19,0,False,-0.720873872023784
2,12,1,3,0,1,19,13,0,0,0,1,0,0,44,0,False,2.7484590053640225
1,4,1,4,1,3,23,7,0,0,0,1,0,0,32,0,True,-14.458757107045809
1,14,1,16,1,1,22,9,0,0,0,1,0,0,22,0,True,2.5433882615428693
2,12,1,4,1,1,1,10,1,0,0,1,0,0,36,0,False,16.0546818329329
1,8,1,15,1,1,22,8,0,0,0,1,0,1,18,0,False,2.637250490530583
1,1,1,8,1,1,3,3,1,0,0,1,0,0,20,0,False,2.4735762423514167
1,16,1,5,1,1,13,8,0,0,0,1,0,1,20,0,False,11.793444026796926
1,8,1,10,1,1,3,4,0,0,0,1,0,0,19,0,False,0.7211502550433195
1,12,1,9,1,12,3,6,1,0,1,1,0,0,24,0,False,-0.3629425709833356
1,8,1,10,1,1,1,10,0,0,0,1,0,0,20,0,False,1.6788766180185561
1,14,1,3,0,1,3,4,0,0,0,1,0,0,27,0,True,6.518753295596461
1,1,1,16,1,1,1,11,1,0,0,1,0,0,20,0,False,4.8745171927188515
1,14,6,10,1,1,19,1,0,0,0,1,0,1,23,0,False,20.44131561899811
1,1,5,12,1,1,13,9,1,0,0,1,0,1,18,0,False,6.002553369086375
1,8,1,10,1,1,22,10,1,0,0,1,0,1,18,0,False,1.8781326251634702
1,8,3,12,1,1,1,10,1,0,0,1,0,1,20,0,False,4.894155189912926
1,1,1,11,1,1,13,8,0,0,0,1,0,1,20,0,False,1.1186625092039009
1,1,1,14,1,1,23,11,0,0,0,1,0,0,23,0,True,3.468180029412551
1,1,2,12,1,1,13,10,1,0,0,1,0,0,20,0,False,3.7059771330831452
1,12,1,11,1,7,19,1,1,0,0,0,0,0,28,0,True,-12.48929301813547
1,1,1,14,1,1,1,6,1,0,0,1,0,0,21,0,False,-0.08435273528849763
1,1,2,13,1,1,13,10,1,0,0,1,0,0,21,0,True,-12.206238248573612
1,4,1,12,1,3,19,1,0,0,0,1,0,0,28,0,True,-18.26531848828703
1,1,1,12,1,1,3,4,0,1,0,1,0,0,18,0,False,5.206976925992624
1,8,1,10,1,1,23,39,1,0,0,1,0,1,21,0,False,1.5786822321524099
1,1,1,12,1,1,1,5,0,0,0,1,0,0,19,0,False,4.7380420091388125
1,9,6,12,1,1,1,2,1,0,0,1,0,1,18,0,False,5.711277581219321
1,1,3,12,1,1,3,6,0,0,0,1,0,0,19,0,True,-18.26531848828703
1,15,1,6,1,14,23,8,0,0,0,1,0,0,20,0,False,3.737696702124669
1,1,3,12,1,1,1,6,1,0,0,1,0,1,20,0,False,4.348938105686706
1,8,1,16,1,1,1,10,0,0,0,1,0,1,18,0,False,1.5049713139080438
1,14,2,14,1,1,23,4,1,0,0,1,0,0,20,0,True,1.3432725026488122
1,12,1,14,1,1,1,5,0,0,0,1,0,0,31,0,True,4.688212609917802
1,8,3,12,1,1,22,8,1,0,0,1,0,1,19,0,False,6.075329006544752
1,1,3,12,1,1,23,6,1,0,0,1,0,1,19,0,False,3.9476427969294363
1,1,1,5,1,1,13,9,0,0,0,1,0,0,23,0,False,2.5980358676052866
1,1,1,14,1,1,22,6,0,0,0,1,0,0,19,0,False,3.0888841995151353
1,1,6,12,1,1,1,3,1,0,0,1,0,0,20,0,False,2.35586702194362
1,1,1,6,1,1,22,5,1,0,1,1,0,0,22,0,False,4.833224772210745
1,1,1,16,1,1,3,6,1,1,0,1,0,0,18,0,False,4.241059205713764
1,4,3,8,1,3,13,6,0,0,1,0,0,0,27,0,True,-3.3578896167432006
1,12,1,13,1,12,22,10,0,0,0,1,0,0,29,0,True,-10.342611282365612
1,8,1,11,1,1,1,4,1,0,0,1,0,0,18,0,False,2.7957427213649595
1,8,1,5,1,1,13,8,0,0,0,1,0,0,18,0,False,0.9796424296661002
1,8,1,12,1,1,23,8,0,0,0,1,0,0,18,0,False,4.795268832780177
1,8,3,6,1,1,22,10,1,0,0,1,0,0,20,0,False,2.116448305496455
1,8,2,11,1,1,23,10,1,0,0,1,0,0,18,0,False,2.396415877604891
1,1,1,5,1,1,1,5,0,0,0,0,0,0,18,0,False,2.4587311167205392
1,4,2,6,1,3,3,2,0,0,0,0,0,0,28,0,True,-6.973565046227442
1,1,2,12,1,1,22,8,1,0,0,1,0,1,18,0,False,5.837285348542764
1,12,1,12,1,12,22,34,0,0,0,1,0,0,27,0,False,5.501814805848294
1,12,1,1,1,1,3,5,0,0,0,1,0,0,26,0,False,6.3600528730340535
1,1,2,15,1,1,13,4,1,0,0,1,0,0,18,0,False,1.879724934192076
1,1,1,8,1,1,5,3,0,0,0,1,0,0,18,0,True,2.9310773557033194
1,1,2,9,1,1,1,7,0,1,0,1,0,0,21,0,True,-15.512315978702812
1,1,2,5,1,1,4,4,1,0,0,1,0,0,18,0,False,-6.747226444433091
2,12,1,3,0,1,19,13,0,0,0,0,0,0,32,0,True,-14.170763248776492
1,12,2,14,1,1,19,1,0,0,0,1,0,0,28,0,False,-0.4429423814590159
1,12,1,17,0,1,22,3,0,0,0,0,0,0,40,0,True,-18.06522871472789
2,9,2,3,0,1,22,11,0,0,1,0,0,0,39,0,True,-16.363396982645664
2,9,2,10,1,1,22,11,0,0,1,0,0,0,39,0,True,-18.82623156120867
2,12,1,4,1,1,22,5,0,0,0,1,0,0,50,0,False,4.212449757567121
1,8,2,16,1,1,1,5,1,0,0,1,0,0,23,0,True,2.071005625814319
4,12,1,3,0,12,19,1,0,0,0,1,0,0,48,0,True,-0.4369881424567126
1,8,2,16,1,1,22,10,1,0,0,1,0,0,23,0,True,1.5349395655543496
1,1,6,12,1,1,22,6,1,0,0,1,0,1,18,0,False,4.027638526247767
1,8,1,8,1,1,3,10,0,0,0,1,0,0,18,0,False,1.7871539740340516
1,6,1,10,1,1,3,9,1,0,0,0,0,0,20,1,False,2.9856912372426727
1,9,3,6,1,1,1,10,1,0,0,1,0,1,18,1,False,1.5991247738319174
1,1,1,13,1,1,5,2,1,0,0,1,0,0,18,1,True,-5.926473110370498
1,14,1,7,1,1,1,4,0,0,0,1,1,0,31,0,True,-0.2007289031662225
1,12,1,7,1,12,13,4,1,0,0,1,1,0,24,0,False,-1.879577340731565
1,12,1,2,1,1,3,11,1,0,0,1,1,0,24,0,False,-21.116404383116027
1,12,1,9,1,1,22,10,0,0,1,0,1,0,26,0,True,-14.506332603987397
1,1,1,8,1,1,3,3,1,0,1,1,1,0,18,0,True,3.1392321471948357
1,8,1,9,1,1,22,8,0,0,0,1,1,1,19,0,False,1.5336266256918165
1,8,1,14,1,1,13,9,1,0,0,1,1,0,22,0,True,-18.82623156120867
1,1,2,12,1,1,4,4,1,0,0,1,1,0,18,0,False,3.118783914846528
1,15,1,5,1,14,1,8,0,0,1,0,1,0,20,0,True,-11.08076170785051
1,15,1,2,1,14,4,3,0,0,0,1,1,0,25,0,False,-21.116404383116027
1,14,1,17,0,1,3,5,1,0,0,1,1,0,24,0,False,1.8270068891770563
1,12,1,7,1,1,3,5,1,0,0,1,1,0,27,0,True,-8.864397404547246
1,8,1,11,1,1,3,5,0,0,0,1,1,0,21,0,False,0.5014019137012014
1,15,1,4,1,14,13,10,1,0,0,1,1,0,21,0,False,2.0509691876698675
1,9,3,15,1,1,13,10,1,0,0,1,1,0,19,0,True,0.9915814390647313
1,12,1,12,1,1,13,6,0,0,0,1,1,0,28,0,False,6.937699778599104
1,1,1,9,1,1,13,8,0,0,0,1,1,0,20,0,False,-0.1072391864315918
1,15,1,4,1,14,1,11,0,0,0,1,1,1,21,0,False,3.5204936844715853
1,1,1,12,1,1,1,4,0,0,0,1,1,1,18,0,False,7.034355726849682
1,8,2,7,1,1,13,11,1,0,0,1,1,1,18,0,False,1.2692142280640368
1,1,2,9,1,1,13,11,0,0,0,1,1,0,20,0,False,-1.5451839235619929
1,12,1,7,1,15,1,11,0,0,0,1,1,0,25,0,False,0.6722801508278771
1,1,1,14,1,1,23,7,0,0,1,1,1,0,22,0,False,3.451281681226991
1,1,1,12,1,1,22,10,0,0,0,1,1,0,18,0,False,6.314017898886522
1,8,2,9,1,1,13,8,1,0,0,1,1,0,19,0,False,1.1471262984244817
1,1,5,7,1,1,10,6,1,0,0,1,1,0,19,0,True,1.8629217747502338
1,12,1,15,1,12,13,10,1,0,1,0,1,0,25,0,True,3.2163473385217927
1,14,1,5,1,1,10,11,0,0,1,1,1,0,21,0,True,7.526702012459715
1,8,3,7,1,1,1,3,1,0,0,1,1,0,19,0,True,-6.446467866522461
1,8,2,9,1,1,1,5,0,0,0,1,1,0,20,0,True,-12.821963609677177
1,15,1,4,1,14,3,3,0,0,0,1,1,0,25,0,True,12.168179144097941
1,8,1,9,1,1,13,5,1,0,0,1,1,0,20,0,False,0.37698725236683117
1,1,1,2,1,1,22,10,1,0,0,1,1,0,18,0,False,-21.116404383116027
1,15,1,11,1,14,24,44,1,0,1,1,1,0,23,0,False,1.9955151034908276
1,13,1,12,1,1,1,11,1,0,0,1,1,0,23,0,False,4.5347140460877
1,17,1,4,1,16,3,30,0,0,0,1,1,0,21,0,False,14.227448757704337
1,1,1,8,1,1,1,4,1,0,0,1,1,0,20,0,False,1.7621354189869862
1,12,1,17,0,1,1,11,0,0,0,1,1,0,25,0,True,-0.6859520191673738
1,1,1,8,1,1,13,10,1,0,0,1,1,0,18,0,False,2.7483134765299937
1,1,6,5,1,6,1,10,1,0,0,1,1,0,22,0,False,3.244040277815543
1,12,1,14,1,1,13,10,0,0,0,1,1,0,27,0,False,3.722609573452356
1,12,1,4,1,12,4,5,0,0,0,1,1,0,25,0,True,-16.948295011595008
1,8,4,7,1,1,19,6,1,0,0,1,1,0,18,0,True,0.3543692236816227
1,8,1,6,1,1,23,9,0,0,0,1,1,0,20,0,False,2.087313238790312
1,12,1,4,1,1,3,3,0,0,0,1,1,0,27,0,False,4.01595359082982
1,1,1,3,0,1,1,10,0,0,0,1,1,0,20,0,False,2.131966942589294
1,1,1,9,1,1,23,10,1,0,0,1,1,0,22,0,True,-8.06840847557399
1,8,6,7,1,1,13,11,1,0,0,1,1,0,19,0,True,0.19754219316996924
1,1,6,9,1,1,3,6,0,0,0,1,1,0,20,0,False,2.0507494852792405
1,14,4,2,1,1,13,11,0,0,0,1,1,0,19,0,False,-21.116404383116027
2,12,1,6,1,7,1,5,1,0,0,0,1,0,29,0,True,-12.47516022589944
1,1,2,12,1,1,3,10,0,0,0,1,1,0,19,0,False,5.23144750687705
1,12,2,17,0,1,13,9,1,0,0,1,0,1,28,0,False,-1.5318210480664902
2,1,1,10,1,1,22,6,0,0,0,1,0,0,20,0,False,0.6371878302043363
1,1,4,5,1,1,22,9,1,0,0,1,0,0,20,0,False,2.3024855573149736
1,12,1,3,0,1,19,2,1,0,0,1,0,0,31,0,True,-14.790703007670214
1,8,5,12,1,1,10,6,1,0,0,1,0,0,18,0,False,4.128388646370805
1,8,1,14,1,1,1,8,1,0,0,1,0,0,19,0,False,3.388027835207101
1,1,1,9,1,1,22,9,1,0,0,1,0,0,18,0,False,1.8723443087333322
1,8,1,11,1,1,22,8,0,0,0,1,0,0,19,0,False,1.1450812662304806
1,1,1,9,1,1,1,4,0,0,0,1,0,1,18,0,False,2.1136521244935977
1,8,1,6,1,1,23,12,0,0,0,1,0,0,19,0,False,0.38127741462690423
1,8,1,15,1,1,23,9,1,0,0,1,0,1,18,0,False,1.5882453397394478
1,1,3,11,1,1,22,4,1,0,0,1,0,0,19,0,False,4.364123155887274
1,1,4,13,1,1,22,5,0,0,0,1,0,0,19,0,False,4.866173048850737
1,1,2,14,1,1,13,4,1,0,0,1,0,0,18,0,False,4.568005355813909
1,1,1,12,1,1,3,9,0,0,0,1,0,0,19,0,False,3.927428300049794
1,15,1,14,1,14,22,5,0,0,0,1,0,1,20,0,False,3.38315362338761
1,8,1,14,1,1,1,9,1,0,0,1,0,0,20,0,False,2.998192825695007
1,8,1,4,1,1,22,7,0,0,1,1,0,0,20,0,False,3.415190468003601
1,12,1,17,0,3,22,10,0,0,0,1,0,0,29,0,True,14.942940935911025
1,8,1,16,1,1,23,1,0,0,0,0,0,1,20,0,True,2.2031925280242426
4,12,1,16,1,1,22,11,0,0,1,0,0,0,31,0,True,3.0987226424134597
1,8,1,14,1,1,13,5,0,1,0,1,0,0,20,0,False,3.279566796407856
1,8,1,4,1,1,23,10,1,0,0,1,0,0,21,0,False,20.30723121694001
1,4,1,8,1,3,13,10,1,0,0,1,0,0,23,0,True,-18.82623156120867
1,8,5,5,1,1,13,8,0,0,1,0,0,0,21,0,True,0.43575262749645916
1,4,1,12,1,15,1,5,0,0,0,1,0,0,24,0,False,8.588607844500967
1,12,1,3,0,1,1,5,0,0,0,1,0,0,27,0,False,1.2219265318559565
1,1,1,12,1,1,1,9,0,0,0,1,0,1,18,0,False,6.308281177683494
1,1,3,2,1,1,7,7,1,0,0,0,0,0,21,0,True,-21.116404383116027
1,8,1,8,1,1,13,3,1,0,1,1,0,1,19,0,True,-15.176021932574606
1,1,6,12,1,1,23,8,1,0,0,1,0,1,19,0,False,3.776433369680344
1,8,1,6,1,1,13,44,0,0,0,1,0,0,18,0,True,-18.82623156120867
1,14,3,12,1,1,23,6,1,0,0,1,0,1,18,0,False,1.806907667858674
1,1,2,16,1,1,22,41,1,0,1,1,0,1,20,0,False,3.883966176515397
2,1,1,3,0,1,1,8,1,0,0,1,0,0,24,0,False,2.9911603847609527
1,1,1,5,1,1,1,2,1,0,0,1,0,0,20,0,False,2.022495918648179
1,8,3,9,1,1,1,8,0,0,0,1,0,0,20,0,False,1.5621273686146893
1,1,1,12,1,1,13,10,1,0,0,1,0,1,19,0,False,3.7778446346048824
1,1,6,12,1,1,1,10,1,0,0,1,0,1,18,0,False,5.259672805367771
1,8,2,10,1,3,22,9,1,0,0,1,0,1,20,0,False,0.18627577421693076
1,8,1,12,1,1,22,9,1,0,0,1,0,0,20,0,False,5.508659146974082
1,8,2,12,1,1,13,8,1,0,0,1,0,1,19,0,False,4.561845667789047
1,15,1,6,1,14,3,4,1,0,0,1,0,0,19,0,False,5.70215094730592
1,1,1,15,1,1,3,6,1,0,0,1,0,0,20,0,False,1.8386231963444075
1,8,2,9,1,1,1,4,1,0,0,1,0,0,19,0,True,0.9805143656309525
1,8,5,16,1,1,23,8,1,0,0,1,0,0,19,0,True,2.2168405238030715
1,8,1,12,1,1,23,6,1,0,0,1,0,1,18,0,False,5.743638862068426
1,8,4,5,1,1,23,10,0,0,0,1,0,1,23,0,True,1.467860739050952
1,1,1,16,1,1,13,9,1,0,0,1,0,0,21,0,True,1.1666699567826626
1,15,1,3,0,14,22,7,1,0,0,1,0,0,23,0,False,5.385548623018579
1,1,3,12,1,1,13,8,1,0,0,1,0,0,19,0,False,5.269176024409365
1,8,2,15,1,1,1,7,1,0,0,1,0,0,18,0,False,2.294279708932791
1,1,1,15,1,1,13,10,1,1,0,1,0,0,19,0,False,2.693431170546205
1,12,1,12,1,1,13,10,0,0,0,1,0,1,25,0,False,3.4673663512069446
1,1,2,16,1,1,1,10,1,0,0,1,0,0,19,0,False,2.7628936401254265
1,1,1,12,1,1,1,8,0,0,0,1,0,1,19,0,False,5.708259433659599
1,12,1,13,1,1,23,44,0,0,1,1,0,1,24,0,False,5.95207252314264
1,1,1,14,1,1,22,8,1,0,0,1,0,1,18,0,False,3.4938537259332136
1,8,5,10,1,1,22,6,1,0,0,1,0,1,19,0,False,2.1426736868652263
1,1,5,12,1,1,22,10,0,0,0,1,0,1,18,0,False,6.733438575623175
1,12,1,17,0,1,23,5,0,0,0,1,0,0,27,0,False,-0.7983743568797337
1,8,3,10,1,1,1,6,0,0,0,1,0,0,19,0,False,3.5460135648207256
1,9,1,15,1,1,1,4,0,0,0,1,0,1,18,0,True,0.941869051686826
2,12,1,14,1,1,22,1,0,0,1,0,0,0,34,0,True,-6.780111418611401
1,1,6,9,1,1,22,10,0,0,0,1,0,0,18,0,False,1.5652204450136011
1,1,1,9,1,1,22,10,1,0,0,1,0,0,18,0,False,-1.3449362262093914
1,1,3,12,1,1,22,8,1,0,0,1,0,0,18,0,False,6.274627289925128
1,1,2,15,1,1,23,8,1,0,1,0,0,0,20,0,True,-18.82623156120867
1,1,1,9,1,1,13,10,1,0,0,1,0,1,19,0,False,0.5088989487279996
1,1,1,10,1,1,22,6,0,0,0,1,0,0,21,0,False,2.2133306062167364
